date,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available,icu_utilization_check,lag_1,lag_2,rolling_mean_3,occupancy_rate,icu_utilization,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,target
2023-10-21,281,64,279,54,-2,57,25,32,109,0.84375,281.0,168.0,242.66666666666666,0.9928825622775801,0.84375,False,False,False,False,True,False,234.0
2023-10-22,237,53,234,51,2,40,19,20,106,0.9622641509433962,279.0,281.0,264.6666666666667,0.9873417721518988,0.9622641509433962,False,False,False,False,False,True,202.0
2023-10-23,235,54,202,51,35,57,36,17,66,0.9444444444444444,234.0,279.0,238.33333333333334,0.8595744680851064,0.9444444444444444,False,False,False,False,True,False,268.0
2023-10-24,281,63,268,38,11,37,45,25,108,0.6031746031746031,202.0,234.0,234.66666666666666,0.9537366548042705,0.6031746031746031,False,False,False,True,False,False,135.0
2023-10-25,174,29,135,9,40,28,37,13,102,0.3103448275862069,268.0,202.0,201.66666666666666,0.7758620689655172,0.3103448275862069,False,True,False,False,False,False,233.0
2023-10-26,236,53,233,49,2,30,35,16,73,0.9245283018867925,135.0,268.0,212.0,0.9872881355932204,0.9245283018867925,False,False,False,False,False,False,174.0
2023-10-27,176,32,174,25,0,58,52,20,66,0.78125,233.0,135.0,180.66666666666666,0.9886363636363636,0.78125,False,False,True,False,False,False,175.0
2023-10-28,176,31,175,22,2,65,29,14,86,0.7096774193548387,174.0,233.0,194.0,0.9943181818181818,0.7096774193548387,False,True,False,False,False,False,204.0
2023-10-29,226,42,204,34,23,20,44,27,98,0.8095238095238095,175.0,174.0,184.33333333333334,0.9026548672566371,0.8095238095238095,False,False,False,False,False,True,237.0
2023-10-30,236,53,237,41,-1,35,19,20,54,0.7735849056603774,204.0,175.0,205.33333333333334,1.0042372881355932,0.7735849056603774,False,False,False,False,False,True,195.0
2023-10-31,282,64,195,52,86,33,19,11,91,0.8125,237.0,204.0,212.0,0.6914893617021277,0.8125,False,False,False,False,False,False,158.0
2023-11-01,177,32,158,33,18,30,46,25,100,1.03125,195.0,237.0,196.66666666666666,0.8926553672316384,1.03125,False,False,False,False,True,False,151.0
2023-11-02,176,29,151,29,22,28,15,13,119,1.0,158.0,195.0,168.0,0.8579545454545454,1.0,False,False,True,False,False,False,236.0
2023-11-03,235,53,236,47,-2,38,31,26,107,0.8867924528301887,151.0,158.0,181.66666666666666,1.004255319148936,0.8867924528301887,False,True,False,False,False,False,127.0
2023-11-04,173,33,127,28,47,34,34,31,67,0.8484848484848485,236.0,151.0,171.33333333333334,0.7341040462427746,0.8484848484848485,False,False,False,False,False,True,155.0
2023-11-05,174,32,155,28,22,61,37,11,72,0.875,127.0,236.0,172.66666666666666,0.8908045977011494,0.875,False,False,False,True,False,False,271.0
2023-11-06,281,60,271,29,10,29,22,35,71,0.48333333333333334,155.0,127.0,184.33333333333334,0.9644128113879004,0.48333333333333334,False,False,False,False,False,True,218.0
2023-11-07,226,41,218,32,11,45,39,18,97,0.7804878048780488,271.0,155.0,214.66666666666666,0.9646017699115044,0.7804878048780488,False,False,False,False,False,True,225.0
2023-11-08,226,41,225,31,0,50,19,32,90,0.7560975609756098,218.0,271.0,238.0,0.995575221238938,0.7560975609756098,False,False,False,True,False,False,240.0
2023-11-09,282,62,240,27,44,20,53,16,68,0.43548387096774194,225.0,218.0,227.66666666666666,0.851063829787234,0.43548387096774194,False,False,False,False,False,True,175.0
2023-11-10,174,31,175,25,0,36,17,14,87,0.8064516129032258,240.0,225.0,213.33333333333334,1.0057471264367817,0.8064516129032258,True,False,False,False,False,False,214.0
2023-11-11,227,41,214,33,12,43,54,33,102,0.8048780487804879,175.0,240.0,209.66666666666666,0.9427312775330396,0.8048780487804879,False,False,False,False,False,True,194.0
2023-11-12,226,40,194,31,29,38,35,19,100,0.775,214.0,175.0,194.33333333333334,0.8584070796460177,0.775,False,True,False,False,False,False,224.0
2023-11-13,226,42,224,42,-1,33,20,15,53,1.0,194.0,214.0,210.66666666666666,0.9911504424778761,1.0,False,False,False,False,False,False,236.0
2023-11-14,234,55,236,53,2,68,21,16,81,0.9636363636363636,224.0,194.0,218.0,1.0085470085470085,0.9636363636363636,False,False,False,True,False,False,177.0
2023-11-15,173,29,177,10,2,52,22,15,91,0.3448275862068966,236.0,224.0,212.33333333333334,1.023121387283237,0.3448275862068966,False,False,False,False,False,True,280.0
2023-11-16,280,63,280,61,0,54,23,25,96,0.9682539682539683,177.0,236.0,231.0,1.0,0.9682539682539683,False,False,True,False,False,False,176.0
2023-11-17,175,31,176,30,0,47,18,27,66,0.967741935483871,280.0,177.0,211.0,1.0057142857142858,0.967741935483871,False,False,False,False,False,False,177.0
2023-11-18,173,31,177,25,0,38,18,13,87,0.8064516129032258,176.0,280.0,211.0,1.023121387283237,0.8064516129032258,True,False,False,False,False,False,183.0
2023-11-19,235,53,183,48,55,35,33,32,109,0.9056603773584906,177.0,176.0,178.66666666666666,0.7787234042553192,0.9056603773584906,True,False,False,False,False,False,197.0
2023-11-20,227,40,197,31,33,35,35,21,102,0.775,183.0,177.0,185.66666666666666,0.8678414096916299,0.775,False,True,False,False,False,False,166.0
2023-11-21,175,32,166,28,10,34,38,14,98,0.875,197.0,183.0,182.0,0.9485714285714286,0.875,False,False,False,False,False,False,282.0
2023-11-22,281,61,282,63,0,38,16,27,68,1.0327868852459017,166.0,197.0,215.0,1.00355871886121,1.0327868852459017,False,False,False,True,False,False,281.0
2023-11-23,279,63,281,32,2,48,41,10,103,0.5079365079365079,282.0,166.0,243.0,1.007168458781362,0.5079365079365079,False,False,False,True,False,False,176.0
2023-11-24,173,32,176,33,3,23,24,35,72,1.03125,281.0,282.0,246.33333333333334,1.0173410404624277,1.03125,False,False,False,False,False,True,281.0
2023-11-25,279,62,281,58,-1,47,34,28,93,0.9354838709677419,176.0,281.0,246.0,1.007168458781362,0.9354838709677419,False,False,False,False,False,True,171.0
2023-11-26,227,41,171,31,52,55,29,12,115,0.7560975609756098,281.0,176.0,209.33333333333334,0.7533039647577092,0.7560975609756098,False,False,True,False,False,False,235.0
2023-11-27,235,54,235,52,-2,36,24,17,71,0.9629629629629629,171.0,281.0,229.0,1.0,0.9629629629629629,False,False,False,False,False,True,217.0
2023-11-28,226,40,217,34,6,39,33,35,65,0.85,235.0,171.0,207.66666666666666,0.9601769911504425,0.85,True,False,False,False,False,False,280.0
2023-11-29,280,62,280,55,1,37,26,30,52,0.8870967741935484,217.0,235.0,244.0,1.0,0.8870967741935484,False,False,False,True,False,False,176.0
2023-11-30,176,32,176,26,1,52,25,29,115,0.8125,280.0,217.0,224.33333333333334,1.0,0.8125,False,False,True,False,False,False,175.0
2023-12-01,225,41,175,29,51,54,51,25,99,0.7073170731707317,176.0,280.0,210.33333333333334,0.7777777777777778,0.7073170731707317,False,False,False,False,True,False,281.0
2023-12-02,279,64,281,18,0,66,43,24,115,0.28125,175.0,176.0,210.66666666666666,1.007168458781362,0.28125,False,True,False,False,False,False,282.0
2023-12-03,278,61,282,28,1,44,23,16,77,0.45901639344262296,281.0,175.0,246.0,1.014388489208633,0.45901639344262296,False,False,False,False,False,True,238.0
2023-12-04,234,51,238,40,1,48,42,29,102,0.7843137254901961,282.0,281.0,267.0,1.017094017094017,0.7843137254901961,False,True,False,False,False,False,175.0
2023-12-05,173,29,175,25,-1,34,24,31,69,0.8620689655172413,238.0,282.0,231.66666666666666,1.0115606936416186,0.8620689655172413,False,False,False,True,False,False,216.0
2023-12-06,224,41,216,20,9,27,22,33,96,0.4878048780487805,175.0,238.0,209.66666666666666,0.9642857142857143,0.4878048780487805,False,False,False,True,False,False,210.0
2023-12-07,227,43,210,17,18,23,39,34,50,0.3953488372093023,216.0,175.0,200.33333333333334,0.9251101321585903,0.3953488372093023,False,True,False,False,False,False,237.0
2023-12-08,282,63,237,28,41,21,51,12,69,0.4444444444444444,210.0,216.0,221.0,0.8404255319148937,0.4444444444444444,False,False,False,False,False,True,236.0
2023-12-09,238,53,236,51,1,53,31,18,86,0.9622641509433962,237.0,210.0,227.66666666666666,0.9915966386554622,0.9622641509433962,False,True,False,False,False,False,177.0
2023-12-10,173,29,177,21,-2,40,18,23,105,0.7241379310344828,236.0,237.0,216.66666666666666,1.023121387283237,0.7241379310344828,False,False,True,False,False,False,174.0
2023-12-11,176,32,174,29,-2,39,21,22,109,0.90625,177.0,236.0,195.66666666666666,0.9886363636363636,0.90625,False,True,False,False,False,False,170.0
2023-12-12,177,30,170,17,5,44,48,19,85,0.5666666666666667,174.0,177.0,173.66666666666666,0.96045197740113,0.5666666666666667,False,False,False,False,False,True,278.0
2023-12-13,278,64,278,36,4,35,26,11,110,0.5625,170.0,174.0,207.33333333333334,1.0,0.5625,False,True,False,False,False,False,155.0
2023-12-14,177,33,155,32,19,35,54,16,63,0.9696969696969697,278.0,170.0,201.0,0.8757062146892656,0.9696969696969697,False,False,False,False,False,True,225.0
2023-12-15,237,51,225,54,15,52,33,22,61,1.0588235294117647,155.0,278.0,219.33333333333334,0.9493670886075949,1.0588235294117647,False,False,False,False,True,False,238.0
2023-12-16,236,51,238,49,-1,53,20,23,93,0.9607843137254902,225.0,155.0,206.0,1.0084745762711864,0.9607843137254902,False,False,False,False,False,False,213.0
2023-12-17,235,53,213,47,22,18,46,26,51,0.8867924528301887,238.0,225.0,225.33333333333334,0.9063829787234042,0.8867924528301887,False,False,False,True,False,False,173.0
2023-12-18,173,31,173,15,-2,46,38,31,74,0.4838709677419355,213.0,238.0,208.0,1.0,0.4838709677419355,False,True,False,False,False,False,177.0
2023-12-19,175,31,177,21,-1,49,19,30,89,0.6774193548387096,173.0,213.0,187.66666666666666,1.0114285714285713,0.6774193548387096,False,False,False,False,True,False,153.0
2023-12-20,234,52,153,49,82,48,46,14,72,0.9423076923076923,177.0,173.0,167.66666666666666,0.6538461538461539,0.9423076923076923,True,False,False,False,False,False,207.0
2023-12-21,225,39,207,38,19,28,45,23,80,0.9743589743589743,153.0,177.0,179.0,0.92,0.9743589743589743,False,False,False,True,False,False,171.0
2023-12-22,173,29,171,30,5,43,46,20,72,1.0344827586206897,207.0,153.0,177.0,0.9884393063583815,1.0344827586206897,False,False,False,False,True,False,279.0
2023-12-23,280,64,279,48,-2,57,44,10,70,0.75,171.0,207.0,219.0,0.9964285714285714,0.75,False,True,False,False,False,False,211.0
2023-12-24,226,40,211,41,15,49,34,10,75,1.025,279.0,171.0,220.33333333333334,0.9336283185840708,1.025,False,False,False,False,True,False,183.0
2023-12-25,228,41,183,29,40,42,45,13,81,0.7073170731707317,211.0,279.0,224.33333333333334,0.8026315789473685,0.7073170731707317,False,False,False,False,False,False,173.0
2023-12-26,174,33,173,5,0,54,28,20,77,0.15151515151515152,183.0,211.0,189.0,0.9942528735632183,0.15151515151515152,False,True,False,False,False,False,170.0
2023-12-27,175,33,170,23,4,34,36,30,112,0.696969696969697,173.0,183.0,175.33333333333334,0.9714285714285714,0.696969696969697,False,False,False,False,False,True,127.0
2023-12-28,176,30,127,7,51,23,40,25,68,0.23333333333333334,170.0,173.0,156.66666666666666,0.7215909090909091,0.23333333333333334,False,False,False,False,True,False,224.0
2023-12-29,224,40,224,39,-2,55,33,32,80,0.975,127.0,170.0,173.66666666666666,1.0,0.975,False,False,False,False,False,False,281.0
2023-12-30,281,63,281,62,1,34,29,13,104,0.9841269841269841,224.0,127.0,210.66666666666666,1.0,0.9841269841269841,True,False,False,False,False,False,228.0
2023-12-31,236,54,228,41,10,51,18,29,113,0.7592592592592593,281.0,224.0,244.33333333333334,0.9661016949152542,0.7592592592592593,False,False,False,False,False,True,279.0
2024-01-01,282,62,279,33,-2,59,44,26,55,0.532258064516129,228.0,281.0,262.6666666666667,0.9893617021276596,0.532258064516129,False,False,False,False,False,True,193.0
2024-01-02,226,39,193,15,31,48,43,17,55,0.38461538461538464,279.0,228.0,233.33333333333334,0.8539823008849557,0.38461538461538464,False,False,False,True,False,False,165.0
2024-01-03,176,29,165,20,10,42,39,33,77,0.6896551724137931,193.0,279.0,212.33333333333334,0.9375,0.6896551724137931,False,False,True,False,False,False,234.0
2024-01-04,234,51,234,46,-1,42,28,27,68,0.9019607843137255,165.0,193.0,197.33333333333334,1.0,0.9019607843137255,False,False,False,True,False,False,154.0
2024-01-05,224,42,154,22,71,28,45,22,95,0.5238095238095238,234.0,165.0,184.33333333333334,0.6875,0.5238095238095238,False,True,False,False,False,False,221.0
2024-01-06,238,54,221,43,13,43,38,15,103,0.7962962962962963,154.0,234.0,203.0,0.9285714285714286,0.7962962962962963,False,True,False,False,False,False,204.0
2024-01-07,224,41,204,28,23,27,30,24,85,0.6829268292682927,221.0,154.0,193.0,0.9107142857142857,0.6829268292682927,True,False,False,False,False,False,270.0
2024-01-08,281,60,270,60,13,56,52,15,56,1.0,204.0,221.0,231.66666666666666,0.9608540925266904,1.0,False,True,False,False,False,False,189.0
2024-01-09,225,40,189,20,36,29,46,11,86,0.5,270.0,204.0,221.0,0.84,0.5,False,False,False,True,False,False,146.0
2024-01-10,235,52,146,46,91,40,52,20,113,0.8846153846153846,189.0,270.0,201.66666666666666,0.6212765957446809,0.8846153846153846,False,False,False,False,False,True,177.0
2024-01-11,173,33,177,31,2,45,14,36,84,0.9393939393939394,146.0,189.0,170.66666666666666,1.023121387283237,0.9393939393939394,False,False,False,False,True,False,282.0
2024-01-12,279,64,282,62,0,41,19,31,94,0.96875,177.0,146.0,201.66666666666666,1.010752688172043,0.96875,False,False,False,False,True,False,219.0
2024-01-13,235,54,219,50,14,42,33,27,113,0.9259259259259259,282.0,177.0,226.0,0.9319148936170213,0.9259259259259259,True,False,False,False,False,False,281.0
2024-01-14,278,60,281,23,-1,51,25,16,80,0.38333333333333336,219.0,282.0,260.6666666666667,1.0107913669064748,0.38333333333333336,False,False,True,False,False,False,280.0
2024-01-15,280,63,280,24,0,32,29,24,82,0.38095238095238093,281.0,219.0,260.0,1.0,0.38095238095238093,False,False,False,False,True,False,226.0
2024-01-16,228,40,226,40,0,38,42,8,105,1.0,280.0,281.0,262.3333333333333,0.9912280701754386,1.0,False,False,False,False,False,True,281.0
2024-01-17,280,64,281,40,-1,44,43,29,106,0.625,226.0,280.0,262.3333333333333,1.0035714285714286,0.625,False,False,True,False,False,False,173.0
2024-01-18,177,29,173,29,0,38,33,28,50,1.0,281.0,226.0,226.66666666666666,0.9774011299435028,1.0,False,True,False,False,False,False,213.0
2024-01-19,237,51,213,51,23,21,43,25,49,1.0,173.0,281.0,222.33333333333334,0.8987341772151899,1.0,False,False,False,True,False,False,208.0
2024-01-20,234,53,208,52,30,38,47,24,53,0.9811320754716981,213.0,173.0,198.0,0.8888888888888888,0.9811320754716981,False,False,False,False,False,True,276.0
2024-01-21,279,61,276,44,4,53,20,30,61,0.7213114754098361,208.0,213.0,232.33333333333334,0.989247311827957,0.7213114754098361,False,False,False,False,False,False,278.0
2024-01-22,281,62,278,35,1,35,31,8,104,0.5645161290322581,276.0,208.0,254.0,0.9893238434163701,0.5645161290322581,False,False,False,False,False,False,216.0
2024-01-23,236,52,216,37,21,33,38,21,56,0.7115384615384616,278.0,276.0,256.6666666666667,0.9152542372881356,0.7115384615384616,False,True,False,False,False,False,200.0
2024-01-24,224,41,200,14,26,40,43,20,67,0.34146341463414637,216.0,278.0,231.33333333333334,0.8928571428571429,0.34146341463414637,False,False,False,True,False,False,165.0
2024-01-25,176,29,165,16,11,41,54,23,65,0.5517241379310345,200.0,216.0,193.66666666666666,0.9375,0.5517241379310345,False,True,False,False,False,False,227.0
2024-01-26,227,42,227,39,-1,62,27,14,56,0.9285714285714286,165.0,200.0,197.33333333333334,1.0,0.9285714285714286,False,True,False,False,False,False,166.0
2024-01-27,176,30,166,26,10,42,54,19,92,0.8666666666666667,227.0,165.0,186.0,0.9431818181818182,0.8666666666666667,False,False,False,False,False,False,226.0
2024-01-28,225,40,226,23,1,54,30,22,94,0.575,166.0,227.0,206.33333333333334,1.0044444444444445,0.575,False,False,False,False,False,True,137.0
2024-01-29,177,29,137,11,38,27,36,32,58,0.3793103448275862,226.0,166.0,176.33333333333334,0.7740112994350282,0.3793103448275862,False,False,False,True,False,False,202.0
2024-01-30,227,43,202,41,27,42,46,12,118,0.9534883720930233,137.0,226.0,188.33333333333334,0.8898678414096917,0.9534883720930233,False,False,False,False,False,False,227.0
2024-01-31,228,39,227,25,-1,57,32,36,107,0.6410256410256411,202.0,137.0,188.66666666666666,0.9956140350877193,0.6410256410256411,False,False,False,True,False,False,154.0
2024-02-01,177,29,154,30,23,53,53,29,100,1.0344827586206897,227.0,202.0,194.33333333333334,0.8700564971751412,1.0344827586206897,False,False,False,False,False,False,260.0
2024-02-02,280,64,260,50,17,42,44,12,55,0.78125,154.0,227.0,213.66666666666666,0.9285714285714286,0.78125,False,False,False,True,False,False,206.0
2024-02-03,234,51,206,42,27,32,26,16,65,0.8235294117647058,260.0,154.0,206.66666666666666,0.8803418803418803,0.8235294117647058,False,False,False,False,True,False,229.0
2024-02-04,234,51,229,38,4,48,38,32,60,0.7450980392156863,206.0,260.0,231.66666666666666,0.9786324786324786,0.7450980392156863,False,False,False,True,False,False,236.0
2024-02-05,235,53,236,51,1,23,26,28,115,0.9622641509433962,229.0,206.0,223.66666666666666,1.004255319148936,0.9622641509433962,False,False,True,False,False,False,282.0
2024-02-06,278,60,282,19,2,52,24,32,121,0.31666666666666665,236.0,229.0,249.0,1.014388489208633,0.31666666666666665,False,False,False,True,False,False,280.0
2024-02-07,281,60,280,38,0,34,19,21,51,0.6333333333333333,282.0,236.0,266.0,0.99644128113879,0.6333333333333333,False,True,False,False,False,False,247.0
2024-02-08,278,64,247,46,30,57,27,12,73,0.71875,280.0,282.0,269.6666666666667,0.8884892086330936,0.71875,False,False,True,False,False,False,173.0
2024-02-09,278,62,173,40,108,52,36,32,96,0.6451612903225806,247.0,280.0,233.33333333333334,0.6223021582733813,0.6451612903225806,False,False,False,False,False,True,151.0
2024-02-10,226,40,151,25,79,22,19,27,99,0.625,173.0,247.0,190.33333333333334,0.668141592920354,0.625,False,True,False,False,False,False,260.0
2024-02-11,281,63,260,38,19,38,16,9,54,0.6031746031746031,151.0,173.0,194.66666666666666,0.9252669039145908,0.6031746031746031,False,False,False,False,False,True,280.0
2024-02-12,282,62,280,24,2,38,40,21,102,0.3870967741935484,260.0,151.0,230.33333333333334,0.9929078014184397,0.3870967741935484,False,False,False,False,True,False,222.0
2024-02-13,237,55,222,44,12,38,34,13,82,0.8,280.0,260.0,254.0,0.9367088607594937,0.8,False,False,False,False,False,False,176.0
2024-02-14,175,32,176,27,2,51,17,13,107,0.84375,222.0,280.0,226.0,1.0057142857142858,0.84375,False,True,False,False,False,False,186.0
2024-02-15,228,40,186,38,38,37,18,17,58,0.95,176.0,222.0,194.66666666666666,0.8157894736842105,0.95,False,False,False,False,False,False,237.0
2024-02-16,236,51,237,53,2,69,30,26,75,1.0392156862745099,186.0,176.0,199.66666666666666,1.0042372881355932,1.0392156862745099,False,False,False,False,True,False,173.0
2024-02-17,175,32,173,31,2,44,42,27,85,0.96875,237.0,186.0,198.66666666666666,0.9885714285714285,0.96875,False,False,False,False,False,True,175.0
2024-02-18,177,31,175,30,-2,42,16,25,60,0.967741935483871,173.0,237.0,195.0,0.9887005649717514,0.967741935483871,False,True,False,False,False,False,228.0
2024-02-19,224,42,228,17,-1,58,34,20,73,0.40476190476190477,175.0,173.0,192.0,1.0178571428571428,0.40476190476190477,False,False,False,False,False,False,225.0
2024-02-20,224,43,225,25,2,54,27,18,94,0.5813953488372093,228.0,175.0,209.33333333333334,1.0044642857142858,0.5813953488372093,False,False,False,False,False,True,176.0
2024-02-21,174,29,176,15,-1,41,14,15,91,0.5172413793103449,225.0,228.0,209.66666666666666,1.0114942528735633,0.5172413793103449,False,False,True,False,False,False,143.0
2024-02-22,176,30,143,6,31,33,51,26,117,0.2,176.0,225.0,181.33333333333334,0.8125,0.2,True,False,False,False,False,False,135.0
2024-02-23,176,32,135,15,40,28,37,34,60,0.46875,143.0,176.0,151.33333333333334,0.7670454545454546,0.46875,False,False,False,True,False,False,168.0
2024-02-24,174,29,168,17,8,28,37,19,101,0.5862068965517241,135.0,143.0,148.66666666666666,0.9655172413793104,0.5862068965517241,False,False,False,False,True,False,230.0
2024-02-25,280,61,230,43,49,22,55,11,114,0.7049180327868853,168.0,135.0,177.66666666666666,0.8214285714285714,0.7049180327868853,False,False,False,True,False,False,174.0
2024-02-26,176,32,174,22,2,41,35,33,101,0.6875,230.0,168.0,190.66666666666666,0.9886363636363636,0.6875,True,False,False,False,False,False,167.0
2024-02-27,174,30,167,28,7,28,35,28,59,0.9333333333333333,174.0,230.0,190.33333333333334,0.9597701149425287,0.9333333333333333,True,False,False,False,False,False,147.0
2024-02-28,175,29,147,23,28,30,51,28,91,0.7931034482758621,167.0,174.0,162.66666666666666,0.84,0.7931034482758621,False,False,False,False,False,False,213.0
2024-02-29,228,43,213,36,13,45,34,33,65,0.8372093023255814,147.0,167.0,175.66666666666666,0.9342105263157895,0.8372093023255814,False,False,False,False,True,False,176.0
2024-03-01,176,32,176,7,2,41,23,32,111,0.21875,213.0,147.0,178.66666666666666,1.0,0.21875,True,False,False,False,False,False,239.0
2024-03-02,281,60,239,56,40,59,17,33,81,0.9333333333333333,176.0,213.0,209.33333333333334,0.8505338078291815,0.9333333333333333,False,False,False,False,False,False,217.0
2024-03-03,236,52,217,44,19,28,47,31,97,0.8461538461538461,239.0,176.0,210.66666666666666,0.9194915254237288,0.8461538461538461,True,False,False,False,False,False,188.0
2024-03-04,234,54,188,35,49,30,45,29,113,0.6481481481481481,217.0,239.0,214.66666666666666,0.8034188034188035,0.6481481481481481,False,False,False,False,False,False,227.0
2024-03-05,228,40,227,39,1,46,36,15,66,0.975,188.0,217.0,210.66666666666666,0.9956140350877193,0.975,False,False,False,False,False,True,253.0
2024-03-06,280,60,253,36,26,21,52,32,92,0.6,227.0,188.0,222.66666666666666,0.9035714285714286,0.6,False,False,False,True,False,False,175.0
2024-03-07,173,32,175,32,-1,60,48,25,107,1.0,253.0,227.0,218.33333333333334,1.0115606936416186,1.0,True,False,False,False,False,False,271.0
2024-03-08,279,62,271,38,8,51,48,26,118,0.6129032258064516,175.0,253.0,233.0,0.9713261648745519,0.6129032258064516,False,False,False,False,False,False,228.0
2024-03-09,225,39,228,24,-2,34,30,33,69,0.6153846153846154,271.0,175.0,224.66666666666666,1.0133333333333334,0.6153846153846154,False,True,False,False,False,False,227.0
2024-03-10,228,42,227,39,0,49,24,35,80,0.9285714285714286,228.0,271.0,242.0,0.9956140350877193,0.9285714285714286,False,False,True,False,False,False,158.0
2024-03-11,173,30,158,22,19,56,47,26,66,0.7333333333333333,227.0,228.0,204.33333333333334,0.9132947976878613,0.7333333333333333,False,False,False,False,True,False,224.0
2024-03-12,227,43,224,20,1,56,32,16,73,0.46511627906976744,158.0,227.0,203.0,0.986784140969163,0.46511627906976744,False,False,False,False,False,False,215.0
2024-03-13,282,63,215,29,64,28,35,10,116,0.4603174603174603,224.0,158.0,199.0,0.7624113475177305,0.4603174603174603,False,False,True,False,False,False,183.0
2024-03-14,226,43,183,34,44,21,51,31,103,0.7906976744186046,215.0,224.0,207.33333333333334,0.8097345132743363,0.7906976744186046,False,False,False,True,False,False,226.0
2024-03-15,235,55,226,47,10,36,45,20,70,0.8545454545454545,183.0,215.0,208.0,0.9617021276595744,0.8545454545454545,True,False,False,False,False,False,178.0
2024-03-16,228,40,178,27,45,20,20,21,95,0.675,226.0,183.0,195.66666666666666,0.7807017543859649,0.675,False,False,False,False,False,True,182.0
2024-03-17,235,54,182,41,56,60,33,12,60,0.7592592592592593,178.0,226.0,195.33333333333334,0.774468085106383,0.7592592592592593,False,False,False,False,False,True,183.0
2024-03-18,238,55,183,52,55,38,32,30,112,0.9454545454545454,182.0,178.0,181.0,0.7689075630252101,0.9454545454545454,True,False,False,False,False,False,199.0
2024-03-19,224,39,199,22,24,40,50,17,61,0.5641025641025641,183.0,182.0,188.0,0.8883928571428571,0.5641025641025641,False,True,False,False,False,False,224.0
2024-03-20,225,40,224,38,1,44,37,32,84,0.95,199.0,183.0,202.0,0.9955555555555555,0.95,True,False,False,False,False,False,235.0
2024-03-21,235,54,235,46,-1,44,36,18,74,0.8518518518518519,224.0,199.0,219.33333333333334,1.0,0.8518518518518519,False,True,False,False,False,False,187.0
2024-03-22,234,52,187,37,46,21,48,17,64,0.7115384615384616,235.0,224.0,215.33333333333334,0.7991452991452992,0.7115384615384616,False,False,False,False,False,True,98.0
2024-03-23,175,29,98,11,77,22,48,35,58,0.3793103448275862,187.0,235.0,173.33333333333334,0.56,0.3793103448275862,False,True,False,False,False,False,243.0
2024-03-24,282,62,243,42,41,44,15,22,51,0.6774193548387096,98.0,187.0,176.0,0.8617021276595744,0.6774193548387096,False,False,False,True,False,False,222.0
2024-03-25,224,42,222,16,0,30,13,13,69,0.38095238095238093,243.0,98.0,187.66666666666666,0.9910714285714286,0.38095238095238093,False,False,False,False,True,False,221.0
2024-03-26,228,39,221,25,3,41,44,21,96,0.6410256410256411,222.0,243.0,228.66666666666666,0.9692982456140351,0.6410256410256411,False,False,False,True,False,False,236.0
2024-03-27,282,60,236,36,42,26,28,8,69,0.6,221.0,222.0,226.33333333333334,0.8368794326241135,0.6,False,False,False,False,False,True,192.0
2024-03-28,281,62,192,50,87,32,18,11,90,0.8064516129032258,236.0,221.0,216.33333333333334,0.6832740213523132,0.8064516129032258,False,False,False,False,False,False,194.0
2024-03-29,226,43,194,34,34,36,41,14,114,0.7906976744186046,192.0,236.0,207.33333333333334,0.8584070796460177,0.7906976744186046,False,False,True,False,False,False,175.0
2024-03-30,174,29,175,31,2,42,42,25,84,1.0689655172413792,194.0,192.0,187.0,1.0057471264367817,1.0689655172413792,False,False,False,False,False,True,135.0
2024-03-31,176,32,135,3,38,25,35,33,114,0.09375,175.0,194.0,168.0,0.7670454545454546,0.09375,False,False,False,True,False,False,204.0
2024-04-01,224,40,204,42,20,27,46,32,71,1.05,135.0,175.0,171.33333333333334,0.9107142857142857,1.05,False,True,False,False,False,False,195.0
2024-04-02,280,61,195,40,86,44,52,24,83,0.6557377049180327,204.0,135.0,178.0,0.6964285714285714,0.6557377049180327,False,False,True,False,False,False,176.0
2024-04-03,175,33,176,24,-2,44,34,31,119,0.7272727272727273,195.0,204.0,191.66666666666666,1.0057142857142858,0.7272727272727273,False,True,False,False,False,False,221.0
2024-04-04,234,54,221,47,18,49,44,16,66,0.8703703703703703,176.0,195.0,197.33333333333334,0.9444444444444444,0.8703703703703703,False,False,False,False,True,False,201.0
2024-04-05,224,42,201,35,27,50,13,24,69,0.8333333333333334,221.0,176.0,199.33333333333334,0.8973214285714286,0.8333333333333334,True,False,False,False,False,False,130.0
2024-04-06,174,29,130,26,48,33,33,34,65,0.896551724137931,201.0,221.0,184.0,0.7471264367816092,0.896551724137931,False,False,False,False,False,True,177.0
2024-04-07,177,31,177,32,-1,59,30,24,108,1.032258064516129,130.0,201.0,169.33333333333334,1.0,1.032258064516129,False,False,True,False,False,False,200.0
2024-04-08,224,40,200,32,26,32,27,22,80,0.8,177.0,130.0,169.0,0.8928571428571429,0.8,False,True,False,False,False,False,278.0
2024-04-09,281,63,278,37,-1,33,26,23,106,0.5873015873015873,200.0,177.0,218.33333333333334,0.9893238434163701,0.5873015873015873,True,False,False,False,False,False,230.0
2024-04-10,278,61,230,64,47,34,38,21,86,1.0491803278688525,278.0,200.0,236.0,0.8273381294964028,1.0491803278688525,False,False,True,False,False,False,175.0
